product_id,category_id,product_color,product_list_price,product_modified_date,product_name,product_sell_end_date,product_sell_start_date,product_sku,product_std_cost,product_weight,standard_cost
86390134-381e-4342-a971-f5b78dbb199b,7bb4bceb-839d-487a-8dd6-afccf15b0568,Red,1457.99,2008-03-11T10:01:36Z,"Road-450 Red, 48",2006-06-30T00:00:00Z,2005-07-01T00:00:00Z,BK-R68R-48,884.7083,7770,884.7083
c5ef7196-ef71-4985-aab7-4b7bab66ce6b,bb1ef92b-5f39-4dc2-91da-ff646966f915,Silver/Black,80.99,2008-03-11T10:03:55Z,HL Road Pedal,,2007-07-01T00:00:00Z,PD-R853,35.9596,149,35.9596
44a43f13-63f9-436a-b9e1-fae25e262041,9b96fc2e-b1ae-4916-85bb-9694ac3726b0,,34.2,2008-03-11T10:01:36Z,LL Headset,2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,HS-0296,15.1848,,15.1848
4eeb8df5-8973-4fa6-a9e1-eaa3e20a25d3,3c497617-f094-4215-8bde-947b82499938,,24.99,2008-03-11T10:01:36Z,LL Mountain Tire,,2007-07-01T00:00:00Z,TI-M267,9.3463,,9.3463
5fbe796c-1e44-4088-8898-34362c795197,1132a578-6d84-4b56-885d-900f4ec78f3f,,120,2008-03-11T10:01:36Z,Hitch Rack - 4-Bike,,2007-07-01T00:00:00Z,RA-H123,44.88,,44.88
1264eca9-6a27-4c8c-858c-3fdf2ff02c32,1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,564.99,2008-03-11T10:01:36Z,"Mountain-500 Silver, 42",,2007-07-01T00:00:00Z,BK-M18S-42,308.2179,12596.19,308.2179
9cb10c4a-f03c-43bd-a504-f2b2ab653f2e,3c4e52ce-0ea4-40a3-82aa-886fb7ed61c0,Multi,89.99,2008-03-11T10:01:36Z,"Men's Bib-Shorts, S",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,SB-M891-S,37.1209,,37.1209
2a66ff52-86e5-49c0-a461-49be0e25e069,7bb4bceb-839d-487a-8dd6-afccf15b0568,Yellow,1700.99,2008-03-11T10:01:36Z,"Road-350-W Yellow, 42",,2007-07-01T00:00:00Z,BK-R79Y-42,1082.51,7153.11,1082.51
3a8539b9-9bdd-4e4a-8a21-d5de0db6232b,d5661d7b-a6fd-4cf8-9b1f-7acda951af20,Black,69.99,2008-03-11T10:01:36Z,"Women's Mountain Shorts, M",,2007-07-01T00:00:00Z,SH-W890-M,26.1763,,26.1763
45e61616-45ad-4f28-a801-d923be8f5496,7bb4bceb-839d-487a-8dd6-afccf15b0568,Yellow,1700.99,2008-03-11T10:01:36Z,"Road-350-W Yellow, 48",,2007-07-01T00:00:00Z,BK-R79Y-48,1082.51,7447.95,1082.51
206b23d7-e4b3-48ae-8934-df18388fa484,cbfeafa3-a8c9-44c9-b2a5-6b0566f38237,Black,74.99,2008-03-11T10:01:36Z,"Women's Tights, M",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,TG-W091-M,30.9334,,30.9334
968c18a8-fb00-4ab0-83b7-95d1beb4fadf,bb1ef92b-5f39-4dc2-91da-ff646966f915,Silver/Black,40.49,2008-03-11T10:01:36Z,LL Mountain Pedal,,2007-07-01T00:00:00Z,PD-M282,17.9776,218,17.9776
56c65711-6130-4c74-9cb4-6221eda1e432,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,1349.6,2008-03-11T10:01:36Z,"HL Mountain Frame - Black, 44",2006-06-30T00:00:00Z,2005-07-01T00:00:00Z,FR-M94B-44,699.0928,1251.91,699.0928
d5cf8356-55d2-4b99-b05b-b036b6c1701f,c623f69c-f793-4c42-b435-3258c9ba8c33,Black,357.06,2008-03-11T10:01:36Z,HL Road Rear Wheel,2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,RW-R820,158.5346,890,158.5346
fe67a420-eacc-46a7-a569-4e0b98bb1e20,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,44.54,2008-03-11T10:01:36Z,LL Mountain Handlebars,,2006-07-01T00:00:00Z,HB-M243,19.7758,,19.7758
f94cac42-1044-4b7f-840d-8571035f84d5,1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,1079.99,2008-03-11T10:01:36Z,"Mountain-300 Black, 40",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,BK-M47B-40,598.4354,11689.01,598.4354
adb3ac88-a198-434c-89e2-639d184388fb,c94fd725-f7b3-43ec-b28d-346c364e147e,,52.64,2008-03-11T10:01:36Z,HL Touring Seat/Saddle,,2007-07-01T00:00:00Z,SE-T924,23.3722,,23.3722
55009339-5e27-4d9d-9d36-491492c8e4eb,5ae34752-8d34-4ec1-9b7d-eaedacfbbffa,,7.95,2008-03-11T10:01:36Z,Bike Wash - Dissolver,,2007-07-01T00:00:00Z,CL-9009,2.9733,,2.9733
20f37b1f-6f55-4877-8ba2-f357833ccf73,4d101d31-2848-4cd5-ab36-3374b9886897,Grey,125,2008-03-11T10:01:36Z,"Touring-Panniers, Large",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,PA-T100,51.5625,,51.5625
93ec4e8f-e935-4dd7-8c5d-4ad42ace1ddc,39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,1003.91,2008-03-11T10:01:36Z,"HL Touring Frame - Yellow, 60",,2007-07-01T00:00:00Z,FR-T98Y-60,601.7437,1397.06,601.7437
e28aa3b2-3b2c-4f01-bb3f-b7747419d3b8,bb1ef92b-5f39-4dc2-91da-ff646966f915,Silver/Black,62.09,2008-03-11T10:01:36Z,ML Mountain Pedal,,2007-07-01T00:00:00Z,PD-M340,27.568,215,27.568
0751479f-3a8b-470e-86ce-09f555f894dd,78b31369-231b-48a6-b93e-9b365c56f38c,Black,256.49,2008-03-11T10:01:36Z,ML Crankset,,2007-07-01T00:00:00Z,CS-6583,113.8816,635,113.8816
b3876efe-e30a-4649-9a4d-351a6be8383f,7bb4bceb-839d-487a-8dd6-afccf15b0568,Black,782.99,2008-03-11T10:01:36Z,"Road-650 Black, 60",2007-06-30T00:00:00Z,2005-07-01T00:00:00Z,BK-R50B-60,486.7066,9026.44,486.7066
b9eddcad-2438-48ab-8a2f-845a9733009c,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,249.79,2008-03-11T10:01:36Z,"LL Mountain Frame - Black, 48",,2007-07-01T00:00:00Z,FR-M21B-48,136.785,1360.77,136.785
6598d2aa-a16c-4f9f-b33a-672de7823934,3c497617-f094-4215-8bde-947b82499938,,4.99,2008-03-11T10:01:36Z,Mountain Tire Tube,,2007-07-01T00:00:00Z,TT-M928,1.8663,,1.8663
2187eb6c-caf8-4daf-a252-30da6fe30128,0c91f0d3-4bd0-4f84-94e0-b59f949e6e8e,White,8.99,2008-03-11T10:01:36Z,"Racing Socks, M",,2007-07-01T00:00:00Z,SO-R809-M,3.3623,,3.3623
c3e80b18-a6e0-40f1-b4a2-10c12b9b901b,78b31369-231b-48a6-b93e-9b365c56f38c,Black,404.99,2008-03-11T10:01:36Z,HL Crankset,,2007-07-01T00:00:00Z,CS-9183,179.8156,575,179.8156
9faf19c2-2cc7-4ec6-aa0f-9c88a8be1a48,d5661d7b-a6fd-4cf8-9b1f-7acda951af20,Black,59.99,2008-03-11T10:01:36Z,"Men's Sports Shorts, XL",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,SH-M897-X,24.7459,,24.7459
db484870-8c61-4815-8aa8-485e5a74c70d,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,120.27,2008-03-11T10:01:36Z,HL Mountain Handlebars,,2006-07-01T00:00:00Z,HB-M918,53.3999,,53.3999
2322c586-a65c-44f1-9a95-e9b1ae19d011,40837bab-1194-4e85-9928-772acdf2f423,Yellow,594.83,2008-03-11T10:01:36Z,"ML Road Frame-W - Yellow, 42",,2006-07-01T00:00:00Z,FR-R72Y-42,360.9428,1025.11,360.9428
b72648df-b6d9-45a7-ab91-b1d4242ccd0a,f62f27e3-edbf-4459-b320-048246b70f0c,Silver,121.46,2008-03-11T10:01:36Z,Rear Derailleur,,2007-07-01T00:00:00Z,RD-2308,53.9282,215,53.9282
1e88084a-bd2c-4966-8a86-f51a6d5c514c,39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,1003.91,2008-03-11T10:01:36Z,"HL Touring Frame - Blue, 46",,2007-07-01T00:00:00Z,FR-T98U-46,601.7437,1342.63,601.7437
6fd163ea-0d89-4c3c-90cf-de50024c53bb,39e85c97-bad9-46a2-9e3a-b61ac8622515,Yellow,333.42,2008-03-11T10:01:36Z,"LL Touring Frame - Yellow, 54",,2007-07-01T00:00:00Z,FR-T67Y-54,199.8519,1424.27,199.8519
9e22f648-addc-46de-88ae-5d0ea3c41e7b,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,348.76,2008-03-11T10:01:36Z,"ML Mountain Frame - Black, 38",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,FR-M63B-38,185.8193,1238.3,185.8193
a099b0e4-63b8-475b-bb60-da007cbac342,40837bab-1194-4e85-9928-772acdf2f423,Black,337.22,2008-03-11T10:01:36Z,"LL Road Frame - Black, 44",,2005-07-01T00:00:00Z,FR-R38B-44,204.6251,1052.33,204.6251
fd6a1a5e-963d-4f19-bf08-f76359a70073,fd015572-4805-49bc-af03-cd1df8ba3953,,148.22,2008-03-11T10:01:36Z,LL Fork,2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,FK-1639,65.8097,,65.8097
d38e4146-79b8-4a7f-9378-e5d9938d7f32,7bb4bceb-839d-487a-8dd6-afccf15b0568,Red,1457.99,2008-03-11T10:01:36Z,"Road-450 Red, 44",2006-06-30T00:00:00Z,2005-07-01T00:00:00Z,BK-R68R-44,884.7083,7606.7,884.7083
65f0034d-29cd-4c2c-9354-704ba9ee48ec,5ba9f3d3-8fc9-4ebb-87e7-df075a764f46,Green,20,2023-07-16T23:49:43.621Z,Nike Green Cap,2023-07-12T23:48:18.739Z,2023-07-12T23:48:18.739Z,NIKE-GREEN-1,18,0.5,
e03eaa26-34c9-40bd-a891-0a76e5563561,f5d94496-fff0-4943-8e73-f10f35f44a5b,Blue,63.5,2008-03-11T10:01:36Z,"Classic Vest, M",,2007-07-01T00:00:00Z,VE-C304-M,23.749,,23.749
aaa13f06-580a-48e2-89e1-08afd8a73a6e,cced3dde-5341-4240-92e0-c418d3780a31,,4.99,2008-03-11T10:01:36Z,Water Bottle - 30 oz.,,2007-07-01T00:00:00Z,WB-H098,1.8663,,1.8663
972a1a0f-d667-4a71-bde5-52c9ed8123cd,14571cd7-3a17-462e-aebb-105e29bc86a6,Silver,54.99,2008-03-11T10:01:36Z,Hydration Pack - 70 oz.,,2007-07-01T00:00:00Z,HY-1023-70,20.5663,,20.5663
33cb120d-236f-4bf0-8c20-34a5a9f6dc29,7bb4bceb-839d-487a-8dd6-afccf15b0568,Black,782.99,2008-03-11T10:01:36Z,"Road-650 Black, 48",2007-06-30T00:00:00Z,2005-07-01T00:00:00Z,BK-R50B-48,486.7066,8677.18,486.7066
653c68b7-ab2c-4e04-bfcd-d2b9842e9291,c84905fa-ad60-4586-ab92-09f7daadd056,Yellow,53.99,2008-03-11T10:01:36Z,"Short-Sleeve Classic Jersey, L",,2007-07-01T00:00:00Z,SJ-0194-L,41.5723,,41.5723
eed77a7f-90ea-47e7-8d4e-785d55f60461,14571cd7-3a17-462e-aebb-105e29bc86a6,Green,12,2023-07-16T23:45:35.328Z,Hydration Pack Test 1 Prod,2023-07-16T23:44:13.021Z,2023-07-16T23:44:13.021Z,HYDR-PACK-Prod1,11,2,
01f5429a-8a03-4119-bc05-18617b715226,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,348.76,2008-03-11T10:01:36Z,"ML Mountain Frame - Black, 44",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,FR-M63B-44,185.8193,1274.59,185.8193
5843b109-6efe-4a3a-8fb5-1ec46e44b05f,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,1349.6,2008-03-11T10:01:36Z,"HL Mountain Frame - Black, 42",,2005-07-01T00:00:00Z,FR-M94B-42,739.041,1233.76,739.041
c0ad50b1-21a5-4faa-b83c-fad38b1efaef,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,1349.6,2008-03-11T10:01:36Z,"HL Mountain Frame - Black, 48",2006-06-30T00:00:00Z,2005-07-01T00:00:00Z,FR-M94B-48,699.0928,1270.05,699.0928
8e90fa48-ce54-4ba9-9dcb-7e6639832de3,252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,742.35,2008-03-11T10:01:36Z,"Touring-3000 Blue, 44",,2007-07-01T00:00:00Z,BK-T18U-44,461.4448,13049.78,461.4448
9c215aef-bfc0-4a18-a78d-5c547173df29,d5661d7b-a6fd-4cf8-9b1f-7acda951af20,Black,69.99,2008-03-11T10:01:36Z,"Women's Mountain Shorts, S",,2007-07-01T00:00:00Z,SH-W890-S,26.1763,,26.1763
006752e0-1028-40b5-903f-8eeea50a39d7,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,264.05,2008-03-11T10:01:36Z,"LL Mountain Frame - Silver, 48",,2007-07-01T00:00:00Z,FR-M21S-48,144.5938,1360.77,144.5938
9a954eb9-b1cf-48c9-a17f-623fea963a11,7bb4bceb-839d-487a-8dd6-afccf15b0568,Yellow,1700.99,2008-03-11T10:01:36Z,"Road-350-W Yellow, 40",,2007-07-01T00:00:00Z,BK-R79Y-40,1082.51,6962.61,1082.51
c5a32184-3fa8-4e9b-97cd-1a11c9f507d9,40837bab-1194-4e85-9928-772acdf2f423,Red,337.22,2008-03-11T10:01:36Z,"LL Road Frame - Red, 44",2007-06-30T00:00:00Z,2005-07-01T00:00:00Z,FR-R38R-44,187.1571,1052.33,187.1571
86a10b3f-07d2-411c-82a2-3e13fb974add,7e2556cb-b04a-424d-9292-a6162cef2475,Silver,106.5,2008-03-11T10:01:36Z,Rear Brakes,,2007-07-01T00:00:00Z,RB-9231,47.286,317,47.286
26f5c990-da03-4559-bbf2-267a479ae855,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,91.57,2008-03-11T10:01:36Z,HL Touring Handlebars,,2007-07-01T00:00:00Z,HB-T928,40.6571,,40.6571
d5588a2f-1207-4345-b328-f6fe6a19f177,bb1ef92b-5f39-4dc2-91da-ff646966f915,Silver/Black,80.99,2008-03-11T10:01:36Z,HL Mountain Pedal,,2007-07-01T00:00:00Z,PD-M562,35.9596,185,35.9596
a415f404-b069-4c5b-bedb-6eb539014963,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,364.09,2008-03-11T10:01:36Z,"ML Mountain Frame-W - Silver, 38",,2007-07-01T00:00:00Z,FR-M63S-38,199.3757,1238.3,199.3757
d5e39ed2-d992-42aa-b47f-88a92d2ab96c,7bb4bceb-839d-487a-8dd6-afccf15b0568,Black,2443.35,2008-03-11T10:01:36Z,"Road-250 Black, 52",,2006-07-01T00:00:00Z,BK-R89B-52,1554.9479,6994.36,1554.9479
feaeceee-7761-49bf-9c27-5b9bca68ef60,252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,2384.07,2008-03-11T10:01:36Z,"Touring-1000 Blue, 50",,2007-07-01T00:00:00Z,BK-T79U-50,1481.9379,11530.26,1481.9379
d68d7f00-c4bf-40ee-b30c-c8b320fd86f0,7bb4bceb-839d-487a-8dd6-afccf15b0568,Red,3578.27,2008-03-11T10:01:36Z,"Road-150 Red, 44",2006-06-30T00:00:00Z,2005-07-01T00:00:00Z,BK-R93R-44,2171.2942,6245.93,2171.2942
48b77bc1-265d-40e7-9086-7133acf2b5c6,1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Silver,3399.99,2008-03-11T10:01:36Z,"Mountain-100 Silver, 42",2006-06-30T00:00:00Z,2005-07-01T00:00:00Z,BK-M82S-42,1912.1544,9421.06,1912.1544
26582624-f8cf-454c-8e32-7ff653bd8eb7,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,120.27,2008-03-11T10:01:36Z,HL Road Handlebars,,2006-07-01T00:00:00Z,HB-R956,53.3999,,53.3999
81c5019e-69af-4214-9ab5-cca872dba975,7bb4bceb-839d-487a-8dd6-afccf15b0568,Black,539.99,2008-03-11T10:01:36Z,"Road-750 Black, 58",,2007-07-01T00:00:00Z,BK-R19B-58,343.6496,9430.14,343.6496
984e5d4d-94b5-4bd7-9aa2-3c4124511315,6c1f5dc6-43b5-41de-8e09-8d0b0b1d4497,,13.99,2008-03-11T10:01:36Z,Taillights - Battery-Powered,2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,LT-T990,5.7709,,5.7709
730b717c-ac33-4ae9-aace-87c4a06d260e,c623f69c-f793-4c42-b435-3258c9ba8c33,Black,60.745,2008-03-11T10:01:36Z,LL Mountain Front Wheel,2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,FW-M423,26.9708,,26.9708
d8bfaa9c-1b9b-43c0-b770-2e34ef978bab,252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,742.35,2008-03-11T10:01:36Z,"Touring-3000 Yellow, 44",,2007-07-01T00:00:00Z,BK-T18Y-44,461.4448,13049.78,461.4448
225b0d31-3e10-4f4c-a261-23601c24bd2b,f5d94496-fff0-4943-8e73-f10f35f44a5b,Blue,63.5,2008-03-11T10:01:36Z,"Classic Vest, S",,2007-07-01T00:00:00Z,VE-C304-S,23.749,,23.749
661b71ca-2d02-40d6-992a-e58464a56afc,7f25705a-ca03-4127-9645-e7507f5ceab6,,159,2008-03-11T10:01:36Z,All-Purpose Bike Stand,,2007-07-01T00:00:00Z,ST-1401,59.466,,59.466
9ff24d97-f84c-45f9-8669-42015985e4f9,33f1d881-3a9c-41e1-8b95-d9a7b1ac6822,Blue,34.99,2008-03-11T10:01:36Z,"Sport-100 Helmet, Blue",,2005-07-01T00:00:00Z,HL-U509-B,13.0863,,13.0863
c47f6c12-5097-4436-9ec7-481b15c35ca0,252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,2384.07,2008-03-11T10:01:36Z,"Touring-1000 Yellow, 50",,2007-07-01T00:00:00Z,BK-T79Y-50,1481.9379,11530.26,1481.9379
ff810853-831e-4f4a-b3e4-5ec78d5f7cd0,e18e2a95-1526-4e41-80f7-0e797e2ac95c,,61.92,2008-03-11T10:01:36Z,ML Mountain Handlebars,,2006-07-01T00:00:00Z,HB-M763,27.4925,,27.4925
e4b5316c-223b-4b2c-a104-9f83a88b6473,f79b665e-d2ed-4fe6-adba-cca0761ea27c,,19.99,2008-03-11T10:01:36Z,Minipump,2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,PU-0452,8.2459,,8.2459
74dbf546-43fc-429d-a6b8-8cce15cf81c9,40837bab-1194-4e85-9928-772acdf2f423,Red,594.83,2008-03-11T10:01:36Z,"ML Road Frame - Red, 60",2006-06-30T00:00:00Z,2005-07-01T00:00:00Z,FR-R72R-60,352.1394,1079.54,352.1394
57f52bcd-cecc-4d26-bffa-cbaad28a2bb0,f62f27e3-edbf-4459-b320-048246b70f0c,Silver,91.49,2008-03-11T10:01:36Z,Front Derailleur,,2007-07-01T00:00:00Z,FD-2342,40.6216,88,40.6216
d0fa0c0b-c0f7-4e58-bf0b-c2bc745b7702,252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,2384.07,2008-03-11T10:01:36Z,"Touring-1000 Blue, 54",,2007-07-01T00:00:00Z,BK-T79U-54,1481.9379,11648.19,1481.9379
c7820142-94b3-45a0-846b-3d95d91c19f3,1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,2294.99,2008-03-11T10:01:36Z,"Mountain-200 Black, 42",,2006-07-01T00:00:00Z,BK-M68B-42,1251.9813,10781.83,1251.9813
8fdfcc12-d763-41ad-83a9-8237bf8b2b03,586bdab0-ccf5-4104-8251-2e231bda2886,Black,37.99,2008-03-11T10:01:36Z,"Full-Finger Gloves, S",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,GL-F110-S,15.6709,,15.6709
f6ee1332-8b9f-4a4c-b2a1-c69e1b06ef53,40837bab-1194-4e85-9928-772acdf2f423,Yellow,594.83,2008-03-11T10:01:36Z,"ML Road Frame-W - Yellow, 44",,2006-07-01T00:00:00Z,FR-R72Y-44,360.9428,1043.26,360.9428
de1e70ff-7951-4e8d-ade3-85766de25f7b,1116cf65-12a9-49e5-bf74-edbcafb2ad1d,Black,2294.99,2008-03-11T10:01:36Z,"Mountain-200 Black, 38",,2006-07-01T00:00:00Z,BK-M68B-38,1251.9813,10591.33,1251.9813
f94e890e-bbc5-4bf4-ab2a-5dc1f5cb1b80,252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,1214.85,2008-03-11T10:01:36Z,"Touring-2000 Blue, 60",,2007-07-01T00:00:00Z,BK-T44U-60,755.1508,12655.16,755.1508
5626745d-fc7d-4f35-b682-26fe76b3793a,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Black,348.76,2008-03-11T10:01:36Z,"ML Mountain Frame - Black, 48",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,FR-M63B-48,185.8193,1292.73,185.8193
10c0c51b-14b3-4d15-b967-350f28060c2f,8b9c22e9-c577-4c09-8a6d-ba7ea3640fe1,Silver,1364.5,2008-03-11T10:01:36Z,"HL Mountain Frame - Silver, 42",,2005-07-01T00:00:00Z,FR-M94S-42,747.2002,1233.76,747.2002
7950c243-e20a-4055-b1f3-8495541fc6ab,40837bab-1194-4e85-9928-772acdf2f423,Black,337.22,2008-03-11T10:01:36Z,"LL Road Frame - Black, 58",,2005-07-01T00:00:00Z,FR-R38B-58,204.6251,1115.83,204.6251
5accbebe-c0d7-4fe3-a642-11c996037ad3,7bb4bceb-839d-487a-8dd6-afccf15b0568,Red,782.99,2008-03-11T10:01:36Z,"Road-650 Red, 44",2007-06-30T00:00:00Z,2005-07-01T00:00:00Z,BK-R50R-44,486.7066,8513.88,486.7066
3755b033-fc59-4db1-ac06-a31847a24154,40837bab-1194-4e85-9928-772acdf2f423,Red,337.22,2008-03-11T10:01:36Z,"LL Road Frame - Red, 62",2007-06-30T00:00:00Z,2005-07-01T00:00:00Z,FR-R38R-62,187.1571,1133.98,187.1571
7f5c0a97-ba6a-4898-9b65-61e774b13fdd,cbfeafa3-a8c9-44c9-b2a5-6b0566f38237,Black,74.99,2008-03-11T10:01:36Z,"Women's Tights, L",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,TG-W091-L,30.9334,,30.9334
cb87cee2-d9b4-4f10-bfca-f895d29f29c6,33f1d881-3a9c-41e1-8b95-d9a7b1ac6822,Black,34.99,2008-03-11T10:01:36Z,"Sport-100 Helmet, Black",,2005-07-01T00:00:00Z,HL-U509,13.0863,,13.0863
f249deb0-2457-47a1-9929-06b5bfc03443,c84905fa-ad60-4586-ab92-09f7daadd056,Multi,49.99,2008-03-11T10:01:36Z,"Long-Sleeve Logo Jersey, M",,2005-07-01T00:00:00Z,LJ-0192-M,38.4923,,38.4923
96592ab2-29af-4c62-97b6-41a0f051bdf6,39e85c97-bad9-46a2-9e3a-b61ac8622515,Blue,333.42,2008-03-11T10:01:36Z,"LL Touring Frame - Blue, 62",,2007-07-01T00:00:00Z,FR-T67U-62,199.8519,1451.49,199.8519
7821bdaf-82ca-4bfc-8a58-587eeb06516a,c84905fa-ad60-4586-ab92-09f7daadd056,Multi,49.99,2008-03-11T10:01:36Z,"Long-Sleeve Logo Jersey, L",,2005-07-01T00:00:00Z,LJ-0192-L,38.4923,,38.4923
3e6c5244-e478-49e0-8e29-8f58158d496d,40837bab-1194-4e85-9928-772acdf2f423,Black,1431.5,2008-03-11T10:01:36Z,"HL Road Frame - Black, 44",,2006-07-01T00:00:00Z,FR-R92B-44,868.6342,961.61,868.6342
040c985d-4003-4aeb-aaf5-c77496a29acf,3c497617-f094-4215-8bde-947b82499938,,4.99,2008-03-11T10:01:36Z,Touring Tire Tube,,2007-07-01T00:00:00Z,TT-T092,1.8663,,1.8663
249f5690-889f-4769-89be-643474ece802,3c4e52ce-0ea4-40a3-82aa-886fb7ed61c0,Multi,89.99,2008-03-11T10:01:36Z,"Men's Bib-Shorts, L",2007-06-30T00:00:00Z,2006-07-01T00:00:00Z,SB-M891-L,37.1209,,37.1209
c05ddb81-e555-4400-aa6d-7ba66c4be475,7bb4bceb-839d-487a-8dd6-afccf15b0568,Red,1457.99,2008-03-11T10:01:36Z,"Road-450 Red, 60",2006-06-30T00:00:00Z,2005-07-01T00:00:00Z,BK-R68R-60,884.7083,8119.26,884.7083
be7695ba-66d0-4963-8a55-07ffd5c2b17d,5ba9f3d3-8fc9-4ebb-87e7-df075a764f46,Multi,8.99,2008-03-11T10:01:36Z,AWC Logo Cap,,2005-07-01T00:00:00Z,CA-1098,6.9223,,6.9223
