category_name,product_sku,product_name,category_id,product_color,product_id,product_list_price,product_std_cost,product_weight
Touring Bikes,BK-T18Y-62,"Touring-3000 Yellow, 62",252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,c318d087-48b7-48ab-8213-99e5405ed690,742.35,461.4448,13607.7
Touring Bikes,BK-T44U-46,"Touring-2000 Blue, 46",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,23145dde-97a0-412b-a751-41d00e488a39,1214.85,755.1508,12305.9
Touring Bikes,BK-T44U-50,"Touring-2000 Blue, 50",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,f48fe091-c4dd-4aca-8619-2f5ea55d5a45,1214.85,755.1508,12437.44
Touring Bikes,BK-T44U-54,"Touring-2000 Blue, 54",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,64682df4-8254-4809-b518-d9f9e6b92509,1214.85,755.1508,12555.37
Touring Bikes,BK-T44U-60,"Touring-2000 Blue, 60",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,f94e890e-bbc5-4bf4-ab2a-5dc1f5cb1b80,1214.85,755.1508,12655.16
Touring Bikes,BK-T79U-46,"Touring-1000 Blue, 46",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,7fd1e9ba-e434-4e50-96a6-c4e4cbca1a93,2384.07,1481.9379,11398.72
Touring Bikes,BK-T79U-50,"Touring-1000 Blue, 50",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,feaeceee-7761-49bf-9c27-5b9bca68ef60,2384.07,1481.9379,11530.26
Touring Bikes,BK-T79U-54,"Touring-1000 Blue, 54",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,d0fa0c0b-c0f7-4e58-bf0b-c2bc745b7702,2384.07,1481.9379,11648.19
Touring Bikes,BK-T79U-60,"Touring-1000 Blue, 60",252ac58d-8eca-41e6-bc69-93f73a957ddf,Blue,6c25b90e-cf69-452e-b9eb-c33d14aaea40,2384.07,1481.9379,11747.98
Touring Bikes,BK-T79Y-46,"Touring-1000 Yellow, 46",252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,f224529b-73b3-4905-8319-517886d0b255,2384.07,1481.9379,11398.72
Touring Bikes,BK-T79Y-50,"Touring-1000 Yellow, 50",252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,c47f6c12-5097-4436-9ec7-481b15c35ca0,2384.07,1481.9379,11530.26
Touring Bikes,BK-T79Y-54,"Touring-1000 Yellow, 54",252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,aa78bc03-63db-4730-83df-1771cc48373d,2384.07,1481.9379,11648.19
Touring Bikes,BK-T79Y-60,"Touring-1000 Yellow, 60",252ac58d-8eca-41e6-bc69-93f73a957ddf,Yellow,f805b237-2488-4676-91aa-02f3075c8a52,2384.07,1481.9379,11747.98
Headsets,HS-0296,LL Headset,9b96fc2e-b1ae-4916-85bb-9694ac3726b0,,44a43f13-63f9-436a-b9e1-fae25e262041,34.2,15.1848,
Headsets,HS-2451,ML Headset,9b96fc2e-b1ae-4916-85bb-9694ac3726b0,,23f86ed0-39dd-41ee-a9e6-eb41b8a93b44,102.29,45.4168,
Headsets,HS-3479,HL Headset,9b96fc2e-b1ae-4916-85bb-9694ac3726b0,,0b029697-0397-48cd-bc9c-60ebca90d675,124.73,55.3801,
